0;0.046499715
0.02;0.04649963
0.04;0.046988715
0.06;0.047604596
0.08;0.048169646
0.1;0.048617237
0.12;0.048940632
0.14;0.049159373
0.16;0.049298824
0.18;0.0493793
0.2;0.049411848
0.22;0.049398328
0.24;0.049333977
0.26;0.049211067
0.28;0.049022648
0.3;0.048765731
0.32;0.048443469
0.34;0.048066199
0.36;0.047651303
0.38;0.04722203
0.4;0.046805497
0.42;0.046430128
0.44;0.046122856
0.46;0.045906369
0.48;0.045796696
0.5;0.045801362
0.52;0.045918298
0.54;0.046135627
0.56;0.04643236
0.58;0.046779978
0.6;0.047144782
0.62;0.047490841
0.64;0.047783294
0.66;0.047991714
0.68;0.048093229
0.7;0.048075054
0.72;0.047936139
0.74;0.047687648
0.76;0.047352094
0.78;0.046961044
0.8;0.046551466
0.82;0.046161023
0.84;0.045822806
0.86;0.045560371
0.88;0.045384248
0.9;0.045291537
0.92;0.045270694
0.94;0.045314145
0.96;0.045442008
0.98;0.045740903
1;0.046422614
