0;0.031195526
0.02;0.031119986
0.04;0.030915056
0.06;0.030821493
0.08;0.030631766
0.1;0.030586753
0.12;0.030566217
0.14;0.0305667
0.16;0.03050749
0.18;0.030418016
0.2;0.030257082
0.22;0.030095155
0.24;0.029877648
0.26;0.029576674
0.28;0.029248342
0.3;0.028956558
0.32;0.028724065
0.34;0.028516985
0.36;0.028362663
0.38;0.028183047
0.4;0.028019409
0.42;0.028003343
0.44;0.028010597
0.46;0.028329658
0.48;0.028833287
0.5;0.0296164
0.52;0.030550334
0.54;0.031423094
0.56;0.032046741
0.58;0.032258529
0.6;0.032259798
0.62;0.032039151
0.64;0.03175111
0.66;0.031442344
0.68;0.031358679
0.7;0.03136624
0.72;0.031601115
0.74;0.032041386
0.76;0.032763655
0.78;0.03351775
0.8;0.03441555
0.82;0.035026816
0.84;0.035321962
0.86;0.034916479
0.88;0.034078191
0.9;0.033057956
0.92;0.032132306
0.94;0.031649986
0.96;0.03131911
0.98;0.031359481
1;0.031213455
